Username,Video Title,Published At
SeattleChannel21,City Inside/Out: Closer look at petition-driven Seattle social housing plan,2022-05-20T20:04:41Z
SeattleChannel21,Sustainability & Renters' Rights Committee 5/20/22,2022-05-20T19:55:49Z
SeattleChannel21,City and community leaders highlight Woodland Park outreach,2022-05-20T00:45:51Z
SeattleChannel21,Comedian Dana Gould's hilariously original "Hanging with Doctor Z",2022-05-19T22:43:12Z
SeattleChannel21,Nancy Guppy interviews homegrown film legend John Aylward,2022-05-19T22:22:09Z
SeattleChannel21,"Art Zone: Ben Beres, Black Ends, bonsai & more",2022-05-19T19:01:37Z
SeattleChannel21,Ben Beres creates colorfully original text-based art,2022-05-19T18:49:00Z
SeattleChannel21,Black Ends belt out "gunk-pop" sounds in song "When I'm Alone",2022-05-19T18:47:56Z
SeattleChannel21,"Seattle City Council Governance, Native Communities & Tribal Governments Committee 5/19/22",2022-05-19T18:47:05Z
SeattleChannel21,Beloved musician Rebecca Young finds her rhythm teaching others,2022-05-19T18:46:13Z
SeattleChannel21,Seattle University Conversations: The West confronts Putin & his war on Ukraine,2022-05-19T15:28:09Z
SeattleChannel21,Seattle City Council Public Assets & Homelessness Committee 5/18/22,2022-05-18T22:06:10Z
SeattleChannel21,Seattle City Council Finance & Housing Committee 5/18/22,2022-05-18T20:03:47Z
SeattleChannel21,Seattle City Council 5/17/22,2022-05-17T22:07:56Z
SeattleChannel21,CityStream: International Examiner Digital Archives,2022-05-17T20:35:33Z
SeattleChannel21,Seattle City Council Transportation & Seattle Public Utilities Committee 5/17/22,2022-05-17T19:04:18Z
SeattleChannel21,Seattle City Council Briefing 5/16/2022,2022-05-16T23:10:13Z
SeattleChannel21,Picture Day at Seattle Center,2022-05-16T17:11:48Z
SeattleChannel21,Councilmember Morales joins Seattle Maritime Academy to announce funding,2022-05-13T19:47:17Z
SeattleChannel21,City Inside/Out: Redistricting: redrawing Seattle's political lines,2022-05-13T19:00:32Z
SeattleChannel21,"Seattle City Council Neighborhoods, Education, Civil Rights & Culture Committee 5/13/22",2022-05-13T18:13:24Z
SeattleChannel21,Seattle City Council Land Use Committee 5/11/22,2022-05-12T00:05:40Z
SeattleChannel21,"Seattle City Council Economic Development, Technology & City Light Committee 5/11/22",2022-05-11T18:49:57Z
SeattleChannel21,Seattle City Council 5/10/22,2022-05-10T23:14:04Z
SeattleChannel21,Seattle City Council Public Safety & Human Services Committee 5/10/22,2022-05-10T20:53:02Z
SeattleChannel21,Seattle City Council Briefing 5/9/22,2022-05-09T22:52:27Z
SeattleChannel21,City Inside/Out: Pay Up policy package: what is it & will it help gig workers?,2022-05-06T15:57:47Z
SeattleChannel21,Seattle City Council Public Safety & Human Services Committee 5/5/22 Special Meeting,2022-05-05T22:45:54Z
SeattleChannel21,Seattle City Council Public Assets & Homelessness Committee 5/4/22,2022-05-05T00:23:11Z
SeattleChannel21,Seattle City Council Finance and Housing Committee 5/4/22,2022-05-04T21:13:07Z
SeattleChannel21,"Train-Hopping: analogue conversations, digital times: Delbert Richardson",2022-05-04T15:38:18Z
SeattleChannel21,"Train-Hopping: analogue conversations, digital times: Storme Webber",2022-05-04T15:38:07Z
SeattleChannel21,Local leaders comment on SCOTUS draft decision overturning Roe v. Wade,2022-05-04T00:23:35Z
SeattleChannel21,Seattle City Council 5/3/2022,2022-05-03T22:59:11Z
SeattleChannel21,Seattle City Council Briefing 5/2/2022,2022-05-02T22:50:51Z
SeattleChannel21,Growing support for legalizing "magic mushrooms" in Washington state,2022-04-29T18:04:12Z
SeattleChannel21,"Seattle City Council Governance, Native Communities & Tribal Governments Committee 4/28/22",2022-04-28T19:07:21Z
SeattleChannel21,Seattle City Council Land Use Committee Public Hearing 4/27/22,2022-04-27T23:38:36Z
SeattleChannel21,Seattle's History of Homelessness and Healthcare,2022-04-27T20:44:19Z
SeattleChannel21,"Seattle City Council Economic Development, Technology & City Light Committee 4/27/22",2022-04-27T19:16:33Z
SeattleChannel21,Seattle City Council Public Safety & Human Services Committee 4/26/22,2022-04-27T01:53:22Z
SeattleChannel21,Seattle City Council 4/26/22,2022-04-26T23:41:18Z
SeattleChannel21,CityStream: Virtual Cooking Classes & Food Bank Demand,2022-04-26T23:25:21Z
SeattleChannel21,CityStream: Local restaurateur Tom Douglas cooks up scrumptious online courses,2022-04-26T22:50:01Z
SeattleChannel21,Seattle organization provides lifeline for Washingtonians experiencing hunger,2022-04-26T22:49:42Z
SeattleChannel21,Great Blue Herons: "Dinosaurs of the skies" roost & roar at Ballard Locks,2022-04-26T16:23:09Z
SeattleChannel21,Seattle City Council Briefing 4/25/22,2022-04-26T00:51:31Z
SeattleChannel21,SPIRIT OF '62: Celebrating the Seattle World's Fair,2022-04-22T22:43:23Z
SeattleChannel21,Poetry and Civic Life: Exploring intersections. Celebrating expression.,2022-04-22T21:29:34Z
SeattleChannel21,Miller Community Center celebrates completion of microgrid,2022-04-22T20:13:13Z
SeattleChannel21,"Seattle City Council Neighborhoods, Education, Civil Rights & Culture Committee 4/22/22",2022-04-22T19:23:56Z
SeattleChannel21,"City of Seattle, King County join national effort to Naturalize 2 Million by 2022",2022-04-20T21:34:52Z
SeattleChannel21,Book Lust with Nancy Pearl Featuring Rosalyn Story,2022-04-20T21:05:50Z
SeattleChannel21,Seattle City Council Finance & Housing Committee 4/20/22,2022-04-20T20:05:08Z
SeattleChannel21,One Seattle Day of Service on May 21st,2022-04-20T00:17:57Z
SeattleChannel21,Seattle City Council 4/19/2022,2022-04-19T22:57:11Z
SeattleChannel21,Seattle City Council Transportation & Seattle Public Utilities Committee 4/19/22,2022-04-19T20:38:30Z
SeattleChannel21,"Councilmember Nelson discusses help for small businesses, app-based workers & more",2022-04-19T19:00:33Z
SeattleChannel21,Mayor Bruce Harrell announces One Seattle Day of Service on May 21st,2022-04-18T23:50:38Z
SeattleChannel21,Seattle City Council Briefing 4/18/22,2022-04-18T23:06:05Z
SeattleChannel21,CityStream: The Seattle World¡¯s Fair: Celebrating 60!,2022-04-15T21:46:32Z
SeattleChannel21,CityStream: The Space Needle: Renovating an Icon,2022-04-15T20:38:24Z
SeattleChannel21,Sustainability & Renters' Rights Committee 4/15/22,2022-04-15T19:05:52Z
SeattleChannel21,"Art Zone: SIFF returns with 262 films, tour de force artist Tariqa Waters & more",2022-04-15T19:03:30Z
SeattleChannel21,Art Zone: Pop that popcorn! Beth Barrett shares highlights from SIFF 2022,2022-04-14T22:39:36Z
SeattleChannel21,Seattle University Conversations: Meet the new Seattle mayor: Where do we go from here?,2022-04-14T22:35:24Z
SeattleChannel21,Seattle Fire Department receives most exemplary protection class rating,2022-04-14T22:00:25Z
SeattleChannel21,Art Zone: IN-STUDIO: Black Dog Forge,2022-04-14T20:39:24Z
SeattleChannel21,Art Zone: Artist Tariqa Waters & her gallery Martyr Sauce,2022-04-14T20:36:29Z
SeattleChannel21,Seattle Within Reach: Reshaping Community Development Abroad & At Home,2022-04-14T19:19:54Z
SeattleChannel21,Seattle City Council Public Safety & Human Services Committee 4/12/22,2022-04-12T23:50:07Z
SeattleChannel21,Maintenance team keeps the Monorail moving,2022-04-12T22:31:00Z
SeattleChannel21,Seattle World's Fair celebrates 60th anniversary,2022-04-12T22:20:26Z
SeattleChannel21,Seattle World's Fair Skyride still thrilling riders in Puyallup,2022-04-12T22:20:15Z
SeattleChannel21,Seattle City Council 4/12/22,2022-04-12T22:04:06Z
SeattleChannel21,Seattle City Council Briefing 4/11/2022,2022-04-11T23:17:22Z
SeattleChannel21,City Inside/Out: Will "Operation New Day" help revitalize & transform downtown Seattle?,2022-04-11T20:48:08Z
SeattleChannel21,Economic and Revenue Forecast Council meeting of 4/8/22,2022-04-08T22:33:43Z
SeattleChannel21,"Neighborhoods, Education, Civil Rights & Culture Committee 4/8/22",2022-04-08T19:48:39Z
SeattleChannel21,Councilmembers introduce "PayUp" legislation to protect app-based workers,2022-04-08T00:18:34Z
SeattleChannel21,Seattle City Council Public Assets & Homelessness Committee 4/6/22,2022-04-07T00:53:09Z
SeattleChannel21,Seattle City Council Finance & Housing Committee 4/6/22,2022-04-06T22:39:44Z
SeattleChannel21,Historic Soul Pole returns to Douglass-Truth library branch,2022-04-06T19:20:03Z
SeattleChannel21,Seattle City Council 4/5/22,2022-04-05T22:14:28Z
SeattleChannel21,Seattle City Council Transportation & Seattle Public Utilities Committee 4/5/22,2022-04-05T17:33:04Z
SeattleChannel21,Seattle City Council Briefing 4/4/22,2022-04-04T23:52:16Z
SeattleChannel21,"Meet Julie Dingley, Seattle's dynamic new City Budget Office director",2022-04-01T23:13:25Z
SeattleChannel21,Seattle Within Reach: Intro to Land Use Planning & the Comp Plan,2022-03-31T21:49:22Z
SeattleChannel21,Julie Dingley sworn in as director of City Budget Office,2022-03-31T17:39:08Z
SeattleChannel21,Seattle Monorail celebrates 60 years,2022-03-30T15:48:57Z
SeattleChannel21,Seattle City Council 3/29/22,2022-03-29T22:39:46Z
SeattleChannel21,Seattle City Council Briefing 3/28/22,2022-03-28T22:44:11Z
SeattleChannel21,How to Stay Fearlessly Curious in Divided Times,2022-03-24T21:17:06Z
SeattleChannel21,Seattle City Council Land Use Committee 3/23/22,2022-03-24T00:28:50Z
SeattleChannel21,"Seattle City Council Committee on Economic Development, Technology & City Light 3/23/22",2022-03-23T18:39:14Z
SeattleChannel21,CityStream: Restoring the Virginia V & Signs of the Time,2022-03-23T16:00:39Z
SeattleChannel21,"CityStream: The Virginia V, celebrates a century of service",2022-03-22T22:17:46Z
SeattleChannel21,CityStream: Signs from Ballard's past,2022-03-22T21:56:38Z
SeattleChannel21,Seattle City Council 3/22/22,2022-03-22T21:55:57Z
SeattleChannel21,Seattle City Council Committee on Public Safety & Human Services 3/22/22,2022-03-22T21:18:37Z
SeattleChannel21,CityStream: Passion for Pickleball,2022-03-22T16:54:26Z
SeattleChannel21,"Councilmembers Herbold & Morales discuss SPD hiring bonuses, homeless sweeps & more",2022-03-22T16:45:24Z
SeattleChannel21,Book Lust with Nancy Pearl featuring Charles Finch,2022-03-22T16:07:24Z
SeattleChannel21,We Are Puget Sound: Chairman Forsman: Tribal Treaty Rights and Salmon Recovery in the Salish Sea,2022-03-22T15:50:12Z
SeattleChannel21,We Are Puget Sound: Joys of experiencing Puget Sound,2022-03-22T15:49:59Z
SeattleChannel21,"We Are Puget Sound: Feeding Refugees, Protecting the Sound",2022-03-22T15:49:49Z
SeattleChannel21,We Are Puget Sound: Marine animals and plastics don¡¯t mix,2022-03-22T15:49:40Z
SeattleChannel21,Seattle City Council Briefing 3/21/22,2022-03-21T22:29:44Z
SeattleChannel21,"Art Zone: Moses Sun, punk rock drumming, Porch Climbers & more",2022-03-18T23:14:17Z
SeattleChannel21,Art Zone: The history and legacy of punk rock drumming,2022-03-18T21:57:09Z
SeattleChannel21,Committee on Sustainability & Renters' Rights 3/18/22,2022-03-18T21:19:56Z
SeattleChannel21,Art Zone: The vibrant vision of mixed media artist Moses Sun,2022-03-17T21:53:20Z
SeattleChannel21,Art Zone: 63 Questions with Chris Ballew & Kate Endle,2022-03-17T21:33:15Z
SeattleChannel21,Art Zone: Porch Climbers perform "Get Off This Train",2022-03-17T21:24:33Z
SeattleChannel21,"Seattle City Council Committee on Governance, Native Communities & Tribal Governments 3/17/22",2022-03-17T17:39:54Z
SeattleChannel21,Seattle City Council Committee on Public Assets & Homelessness 3/16/22,2022-03-17T01:24:06Z
SeattleChannel21,Seattle City Council Committee on Finance & Housing 3/16/22,2022-03-16T18:26:46Z
SeattleChannel21,"Mayor kicks off application period for 2022-23 Seattle Preschool Program, announces expansion",2022-03-15T22:37:39Z
SeattleChannel21,Seattle City Council 3/15/22,2022-03-15T22:30:23Z
SeattleChannel21,Seattle City Council Committee on Transportation & Seattle Public Utilities 3/15/22,2022-03-15T20:04:29Z
SeattleChannel21,CityStream: A Day in the Life & Life in a New Land,2022-03-15T16:10:24Z
SeattleChannel21,CityStream: A day in the life of Mayor Bruce Harrell,2022-03-15T16:10:11Z
SeattleChannel21,Seattle City Council Briefing 3/14/22,2022-03-14T22:39:52Z
SeattleChannel21,"Ruchika Tulshyan with Ijeoma Oluo: How Organizations Can Foster Diversity, Equity, & Inclusion",2022-03-14T20:22:57Z
SeattleChannel21,"Committee on Neighborhoods, Education, Civil Rights & Culture 3/11/22",2022-03-11T18:58:08Z
SeattleChannel21,Cleanup inspires joy & hope in Little Saigon neighborhood,2022-03-11T17:00:04Z
SeattleChannel21,City Inside/Out: New alert system for missing Indigenous persons passed by legislature,2022-03-10T23:59:03Z
SeattleChannel21,Seattle City Council: Committee on Land Use 3/9/22,2022-03-10T00:15:19Z
SeattleChannel21,"Committee on Economic Development, Technology & City Light 3/9/22",2022-03-09T20:07:10Z
SeattleChannel21,Seattle City Council 3/8/2022,2022-03-08T23:02:03Z
SeattleChannel21,Mayor Harrell signs legislation to extend free Safe Start outdoor apace permits,2022-03-08T22:24:14Z
SeattleChannel21,Seattle City Council Committee on Public Safety & Human Services 3/8/22,2022-03-08T21:29:37Z
SeattleChannel21,Seattle City Council Briefing 3/7/2022,2022-03-08T01:16:16Z
SeattleChannel21,"Polish Town, Girl Attorney & the World War II Nisei Hero: Unraveling Ballard's Past",2022-03-07T21:55:50Z
SeattleChannel21,Tech Alliance: Tech Innovation,2022-03-07T21:47:15Z
SeattleChannel21,Economic and Revenue Forecast Council meeting of 3/4/22,2022-03-05T00:43:41Z
SeattleChannel21,Tech Alliance: Transportation,2022-03-05T00:40:25Z
SeattleChannel21,Tech Alliance: Higher Education,2022-03-05T00:40:13Z
SeattleChannel21,Mayor & partners announce update on collaborative approach to ensuring public safety,2022-03-04T20:12:15Z
SeattleChannel21,"City Inside/Out: Mortgage, utility & tax relief with Homeowner Assistance Fund",2022-03-04T18:53:48Z
SeattleChannel21,Tech Alliance: Statewide Broadband Access,2022-03-04T16:38:57Z
SeattleChannel21,Tech Alliance: Economic Development,2022-03-04T16:28:10Z
SeattleChannel21,Tech Alliance: The History of the Future of Work,2022-03-04T16:27:32Z
SeattleChannel21,Seattle City Council Committee on Public Assets & Homelessness 3/2/22,2022-03-03T02:35:14Z
SeattleChannel21,City announces new $8 million program to support small businesses,2022-03-03T00:51:54Z
SeattleChannel21,"Seattle City Council Committee on Finance and Housing, February 16, 2022",2022-03-02T20:58:37Z
SeattleChannel21,Seattle City Council 3/1/2022,2022-03-02T00:01:57Z
SeattleChannel21,Community Stories: Women Firefighters,2022-03-01T22:58:28Z
SeattleChannel21,Seattle City Council Committee on Transportation & Seattle Public Utilities 3/1/22,2022-03-01T19:10:46Z
SeattleChannel21,Seattle City Council Briefing 2/28/22,2022-03-01T00:19:48Z
SeattleChannel21,Practical Audacity: Black Women & International Human Rights,2022-02-24T00:19:09Z
SeattleChannel21,"Council Edition: Councilmember Lewis discusses Partnership for Zero, public safety & more",2022-02-23T23:44:50Z
SeattleChannel21,Seattle City Council Committee on Land Use 2/23/22 - Public Hearing,2022-02-23T23:11:22Z
SeattleChannel21,Seattle City Council 2/22/22,2022-02-23T02:20:44Z
SeattleChannel21,Seattle City Council Special Meeting - Executive Session 2/22/22,2022-02-23T00:40:13Z
SeattleChannel21,CityStream: In Search of the Lost Aviators & Kenmore Air at 75,2022-02-22T22:25:10Z
SeattleChannel21,CityStream: In Search of the Missing Sand Point Aviators,2022-02-22T22:00:37Z
SeattleChannel21,Seattle City Council Public Safety & Human Services Committee of 2/22/2022,2022-02-22T21:18:57Z
SeattleChannel21,Seattle Fire & AMR launch new emergency healthcare solution service,2022-02-18T21:00:27Z
SeattleChannel21,"Seattle City Council Committee on Sustainability and Renters' Rights, February 18, 2022",2022-02-18T20:15:38Z
SeattleChannel21,City Inside/Out: Can zoning changes fix our housing crisis?,2022-02-18T00:01:46Z
SeattleChannel21,New "Partnership for Zero" public-private collaboration aims to reduce unsheltered homelessness,2022-02-17T23:20:20Z
SeattleChannel21,"Art Zone: Singing sensation Annie J, remembering Seattle's pioneering jazz club & more",2022-02-17T22:16:12Z
SeattleChannel21,Town Square: The Seattle Times Pictures of the Year 2021,2022-02-17T22:06:18Z
SeattleChannel21,Art Zone: Travel back in time and visit legendary jazz club The Penthouse,2022-02-17T21:24:31Z
SeattleChannel21,Ballard's Jesse Harris debuts feature-length film "BORREGO",2022-02-17T21:12:32Z
